substation_transformer_id,sap_equipment_id,user_status,substation_id,substation_name,substation_hftd,substation_hfra,substation_region,substation_division,substation_county,bank_id,equipment_description,functional_location,functional_location_desc,planner_group,position,install_date,in_service_date,nominal_voltages_primary_kv,nominal_voltages_secondary_kv,primary_winding_connection,secondary_winding_connection,nameplate_cap_max_kva,base_kva,phase,manufacturer,vintage,manufacturer_model_number,ltc_present,main_workcenter,unit_substation,fuse_protected,pressure_relief_mfr,pressure_relief_model_number,extreme_pressure_relief_device_present,latitude,longitude,toa_dga_result_ts_id,toa_fq_result_ts_id,toa_pcb_result_ts_id,toa_moisture_result_ts_id,toa_furan_result_ts_id,manufacturer_description,manufacture_serial_number,system_status,nominal_voltages_tertiary_kv,tertiary_winding_connection,cooling_stage,temp_rise_deg_c,primary_rated_voltage,secondary_rated_voltage,year_of_manufacture,iron_losses,copper_losses,nameplate_cap_rating_1_kva,nameplate_cap_rating_2_kva,nameplate_cap_rating_3_kva,rated_tertiary_kva,equipment_type,manufactured,oil_directed_piping,insulating_fluid_type,impedance_pct,oil_total_gals,online_dga_monitor,rewound,pre_bt_mfr_value,winding_material,nlt_a_1_pri_rated_voltage_v,nlt_b_2_pri_rated_voltage_v,nlt_c_3_pri_rated_voltage_v,nlt_d_4_pri_rated_voltage_v,nlt_e_5_pri_rated_voltage_v,nlt_a_1_sec_rated_voltage_v,nlt_b_2_sec_rated_voltage_v,nlt_c_3_sec_rated_voltage_v,nlt_d_4_sec_rated_voltage_v,nlt_e_5_sec_rated_voltage_v
ETS.07.10096-41363439,41363439,[INSV],ETS.07.10096,"Herndon Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.07.10096.TXFR,"HERNDON SUB, POWER TRANSFORMERS",TS1,0010,2006-05-12,2007-02-16,230.0,115.0,WYE,WYE,420000.0,252000.0,3,ELIN,,TAQ225R17F9K99,Y,FRESNO,GM&C,N,QLTRL,90002161,Y,0.0,0.0,41363439-dga_result,41363439-fq_result,41363439-pcb_result,41363439-moisture_result,41363439-furan_result,ELIN,170562,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,230.0,115.0,,,,252000.0,336000.0,420000.0,,ETS.TXFR,2005-01-01,,,6.0,20700,,N,ELN,,240000.0,235000.0,230000.0,225000.0,222000.0,,,,,
ETS.07.16080-41364059,41364059,"[INSV, spar]",ETS.07.16080,"New Kearney Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2 B OIL,BK 2 SP SINGLE PHASE TRANSFORMER,ETS.07.16080.TXFR,"NEW KEARNEY SUB, POWER TRANSFORMERS",TS1,BK2B,2007-02-20,2010-09-17,230.0,70.0,WYE,WYE,44800.0,26880.0,1,ABB,,NONE,N,FRESNO,GM&C,N,QLTRL,,Y,0.0,0.0,41364059-dga_result,41364059-fq_result,41364059-pcb_result,41364059-moisture_result,41364059-furan_result,Asea Brown Boveri,964001,[INST],13.200000000000001,DELTA,OA,65.0,230.0,70.0,,,,26880.0,35840.0,44800.0,,ETS.TXFR,2005-05-01,,,9.66,,,N,ABB,,,,,,,,,,,
ETS.21.12275-41364676,41364676,[INSV],ETS.21.12275,"Deepwater Sub, Vaca Dixon Hq",TIER 1,,North Valley & Sierra,Sacramento,Yolo,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.21.12275.TXFR,"DEEPWATER SUB, POWER TRANSFORMERS",DS1,BK2,2006-01-01,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA ELECTRIC SYSTEM,,U,Y,VACADXON,DCS,N,,,N,0.0,0.0,41364676-dga_result,41364676-fq_result,41364676-pcb_result,41364676-moisture_result,41364676-furan_result,WAUKESHA ELECTRIC SYSTEM,A5275T,[INST],7.2,DELTA,ONAN/ONAF/ONAF,65.0,115.0,12.0,,,,27000.0,36000.0,45000.0,9.5,ETS.TXFR,2004-11-01,,,11.370000000000001,5960,,N,WAUK,,,,,,,,,,,
ETS.17.12964-41364776,41364776,[INSV],ETS.17.12964,"San Miguel Sub, Pismo Beach Hq",TIER 1,,South Bay & Central Coast,Los Padres,San Luis Obispo,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.17.12964.TXFR,"SAN MIGUEL SUB, POWER TRANSFORMERS",DS1,,2007-05-29,,70.0,12.0,WYE,WYE,16000.0,12000.0,3,WAUKESHA ELECTRIC SYSTEM,,U,Y,PISMOBCH,DCS,N,QLTRL,XPRD0000016609,Y,0.0,0.0,41364776-dga_result,41364776-fq_result,41364776-pcb_result,41364776-moisture_result,41364776-furan_result,WAUKESHA ELECTRIC SYSTEM,A5764T,[INST],7.2,DELTA,OA/FA,65.0,70.0,12.0,,,,12000.0,16000.0,,4.2,ETS.TXFR,2006-05-01,,,7.91,4095,,N,WAUK,,73140.0,71360.0,69580.0,67790.0,66010.0,,,,,
ETS.04.13596-41364872,41364872,[INSV],ETS.04.13596,"Penryn Sub, Del Mar Hq",TIER 1,,North Valley & Sierra,Sierra,Placer,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.04.13596.TXFR,"PENRYN SUB, POWER TRANSFORMERS",DS1,,2007-03-01,,60.0,12.0,WYE,WYE,45000.0,27000.0,3,ABB,,,Y,DELMAR,DCS,Y,QLTRL,KPRD0000020014,Y,0.0,0.0,41364872-dga_result,41364872-fq_result,41364872-pcb_result,41364872-moisture_result,41364872-furan_result,Asea Brown Boveri,SLL967301,[INST],7.2,DELTA,OA/FA/FA,65.0,115.0,12.0,,,,27000.0,36000.0,45000.0,15750.0,ETS.TXFR,2007-01-01,,,11.34,9486,,N,ABB,,61200.0,60000.0,58700.0,57500.0,56200.0,,,,,
ETS.14.12827-41365036,41365036,[INSV],ETS.14.12827,"Peoria Sub, Merced Hq",TIER 2,HFRA Addition,Central Valley,Yosemite,Tuolumne,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.14.12827.TXFR,"PEORIA SUB, POWER TRANSFORMERS",DS1,0020,2007-05-18,,115.0,18.0,DELTA,WYE,45000.0,27000.0,3,WAUKESHA,,U,Y,MERCED,GM&C,N,QLTRL,20800901,Y,0.0,0.0,41365036-dga_result,41365036-fq_result,41365036-pcb_result,41365036-moisture_result,41365036-furan_result,WAUKESHA,A5314T,[INST],,,OA/FA/FA,65.0,115.0,18.0,,,,27000.0,36000.0,45000.0,,ETS.TXFR,2005-02-01,,,8.11,5022,,N,WAUK,,,,,,,,,,,
ETS.10.12639-41365038,41365038,[INSV],ETS.10.12639,"Magunden Sub, Bakersfield Hq",TIER 1,,Central Valley,Kern,Kern,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.10.12639.TXFR,"MAGUNDEN SUB, POWER TRANSFORMERS",DS1,0020,2002-07-20,,115.0,21.0,WYE,WYE,45000.0,27000.0,3,KU,,UNK,Y,BKRSFLD,DCS,N,,,N,0.0,0.0,41365038-dga_result,41365038-fq_result,41365038-pcb_result,41365038-moisture_result,41365038-furan_result,KUHLMAN,302816001,[INST],7.2,DELTA,OA/FA/FA,65.0,115.0,21.0,,,,27000.0,36000.0,45000.0,15750.0,ETS.TXFR,2001-12-01,,,7.930000000000001,7358,,,KUL,,,,,,,,,,,
ETS.18.12245-41365571,41365571,[INSV],ETS.18.12245,"Corral Sub, Stockton Hq",TIER 1,,Central Valley,Stockton,Calaveras,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.18.12245.TXFR,"CORRAL SUB, POWER TRANSFORMERS",DS1,,2007-03-27,,60.0,12.0,WYE,WYE,30000.0,18000.0,3,WAUKESHA ELECTRIC SYSTEM,,U,Y,STOCKTON,DCS,N,QLTRL,XPRD0000016609,Y,0.0,0.0,41365571-dga_result,41365571-fq_result,41365571-pcb_result,41365571-moisture_result,41365571-furan_result,WAUKESHA ELECTRIC SYSTEM,A5973T,[INST],7.2,DELTA,ONAN/ONAF/ONAF,65.0,60.0,12.0,,,,18000.0,24000.0,30000.0,51428.0,ETS.TXFR,2006-12-01,,,8.08,4980,,N,WAUK,,63000.0,61500.0,60000.0,58500.0,57000.0,,,,,
ETS.08.12518-41365578,41365578,[INSV],ETS.08.12518,"Jacobs Corner Sub, Gates Hq",TIER 1,,Central Valley,Fresno,Kings,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.08.12518.TXFR,"JACOBS CORNER SUB, POWER TRANSFORMERS",DS1,,2007-02-02,,70.0,12.0,WYE,WYE,16000.0,12000.0,3,WAUKESHA,,UNK,Y,GATES,DCS,Y,QLTRL,209,Y,0.0,0.0,41365578-dga_result,41365578-fq_result,41365578-pcb_result,41365578-moisture_result,41365578-furan_result,WAUKESHA,A5695T,[INST],7.2,DELTA,ONAN/ONAF,65.0,70.0,12.0,,,,12000.0,16000.0,,5.6000000000000005,ETS.TXFR,2006-03-01,,,7.98,4095,,N,WAUK,,73100.0,71300.0,69500.0,67800.0,,,,,,
ETS.21.13230-41366058,41366058,[INSV],ETS.21.13230,"Woodland Sub, Vaca Dixon Hq",TIER 1,,North Valley & Sierra,Sacramento,Yolo,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.21.13230.TXFR,"WOODLAND SUB, POWER TRANSFORMERS",DS1,BK3,2006-03-31,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,,U,Y,VACADXON,DCS,N,QLTRL,XPRD00-00016609,Y,0.0,0.0,41366058-dga_result,41366058-fq_result,41366058-pcb_result,41366058-moisture_result,41366058-furan_result,WAUKESHA,A5697T,[INST],7.2,DELTA,ONAN/ONAF/ONAF,65.0,115.0,12.0,,,,27000.0,36000.0,45000.0,9450.0,ETS.TXFR,2006-01-01,,,10.69,5980,,N,WAUK,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.16.12683-41366375,41366375,[INSV],ETS.16.12683,"Menlo Sub, San Carlos Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.16.12683.TXFR,"MENLO SUB, POWER TRANSFORMERS",DS1,BK3,2007-07-01,,60.0,12.0,WYE,WYE,16000.0,12000.0,3,WAUKESHA ELECTRIC SYSTEM,,UZDRT,Y,SNCARLOS,GM&C,N,QLTRL,20800901,Y,0.0,0.0,41366375-dga_result,41366375-fq_result,41366375-pcb_result,41366375-moisture_result,41366375-furan_result,WAUKESHA ELECTRIC SYSTEM,A5474T,[INST],7.2,DELTA,OA/FA,65.0,60.0,12.0,,,,12000.0,16000.0,,7200.0,ETS.TXFR,2005-01-01,,,8.11,4040,,N,WAUK,,63000.0,61500.0,60000.0,58500.0,57000.0,12000.0,12000.0,12000.0,12000.0,12000.0
ETS.18.16445-41367440,41367440,[INSV],ETS.18.16445,"Lammers Sub, Stockton Hq",TIER 1,,Central Valley,Stockton,San Joaquin,BK 2,BK 2 3 PH TRANSFORMER WITH LTC,ETS.18.16445.TXFR,"LAMMERS SUB, POWER TRANSFORMERS",DS1,,2007-06-17,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,ABB,,U,Y,STOCKTON,DCS,N,QLTRL,,Y,0.0,0.0,41367440-dga_result,41367440-fq_result,41367440-pcb_result,41367440-moisture_result,41367440-furan_result,Asea Brown Boveri,SLL967201,[INST],7.2,DELTA,OA/FA/FA,65.0,115.0,12.0,,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-01-01,,,11.77,7118,,N,ABB,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.18.16430-41367945,41367945,[INSV],ETS.18.16430,"Herdlyn Sub, Stockton Hq",TIER 1,,Bay Area,Diablo,Contra Costa,BK 2B,BK 2 B SINGLE PHASE TRANSFORMER,ETS.18.16430.TXFR,"HERDLYN SUB, POWER TRANSFORMERS",TS1,0025,2007-05-04,,70.0,60.0,WYE,WYE,16667.0,14500.0,1,PENNSYLVANIA TRANSFORMER,,,N,STOCKTON,GM&C,N,QLTRL,90001402,Y,0.0,0.0,41367945-dga_result,41367945-fq_result,41367945-pcb_result,41367945-moisture_result,41367945-furan_result,Pennsylvania Transformer,C0780951,[INST],2.4,DELTA,OA/FA,65.0,70.0,60.0,,,,14500.0,16667.0,,,ETS.TXFR,2006-12-01,,,0.5,14475,,N,PEN,,67700.0,61500.0,,,,40170.0,39140.0,,,
ETS.13.10100-41367946,41367946,[INSV],ETS.13.10100,"Ignacio Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Marin,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.13.10100.TXFR,"IGNACIO SUB, POWER TRANSFORMERS",TS1,06,2006-11-01,,115.0,60.0,WYE,WYE,200000.0,120000.0,3,VA TECH EBG,,U,Y,MCMAUDE,GM&C,N,QLTRL,20800705,Y,0.0,0.0,41367946-dga_result,41367946-fq_result,41367946-pcb_result,41367946-moisture_result,41367946-furan_result,VA TECH EBG,50286,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,115.0,60.0,,,,120000.0,160000.0,200000.0,40.0,ETS.TXFR,2006-01-01,,M,4.96,10400,,N,VA,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.87.00013-41367949,41367949,[REMV],ETS.87.00013,,,,,,,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC - REMV,ETS.87.00013,MCMAUDE REMOVED EQUIPMENT,,,2007-05-01,,115.0,60.0,WYE,WYE,200000.0,120000.0,3,VA TECH EBG,,U,Y,,GM&C,N,QLTRL,20800705,Y,0.0,0.0,,,,,,VA TECH EBG,50246,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,115.0,60.0,,,,120000.0,160000.0,200000.0,40.0,ETS.TXFR,2006-01-01,,M,4.96,10400,,N,VA,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.07.13175-41368005,41368005,[INSV],ETS.07.13175,"Wahtoke Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.07.13175.TXFR,"WAHTOKE SUB, POWER TRANSFORMERS",DS1,0005,2006-05-11,,115.0,12.0,WYE,WYE,30000.0,18000.0,3,WAUKESHA,,951T5753R001,Y,FRESNO,DCS,N,WAUK,910501R02,Y,0.0,0.0,41368005-dga_result,41368005-fq_result,41368005-pcb_result,41368005-moisture_result,41368005-furan_result,WAUKESHA,A5753T,[INST],7.2,DELTA,,65.0,115.0,12.0,,,,18000.0,24000.0,30000.0,10.5,ETS.TXFR,2006-04-01,,,8.1,5695,,N,WAUK,,120000.0,117500.0,115000.0,112500.0,110000.0,13012.0,12687.0,12470.0,12199.0,11927.0
ETS.07.16495-41368058,41368058,[INSV],ETS.07.16495,"Airways Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 1,BK 1 3 PHASE TRANSFORMER W/LTC,ETS.07.16495.TXFR,"AIRWAYS SUB, POWER TRANSFORMERS",DS1,BK1,2007-05-10,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,2007,UZDRT,Y,FRESNO,GM&C,N,QLTRL,910501R02,Y,0.0,0.0,41368058-dga_result,41368058-fq_result,41368058-pcb_result,41368058-moisture_result,41368058-furan_result,WAUKESHA,A5874T,[INST],7.2,DELTA,ONAN/ONAF/ONAF,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-01-01,,,10.66,5980,,N,WAUK,,120.0,117.5,115.0,112.5,110.0,,,,,
ETS.03.13818-41368207,41368207,[INSV],ETS.03.13818,"Vasona Sub, Cupertino Hq",TIER 1,,South Bay & Central Coast,De Anza,Santa Clara,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.03.13818.TXFR,"VASONA SUB, POWER TRANSFORMERS",DS1,,2007-08-25,,230.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,,0951018R1057,Y,CUPRTINO,DCS,N,QLTRL,,Y,0.0,0.0,41368207-dga_result,41368207-fq_result,41368207-pcb_result,41368207-moisture_result,41368207-furan_result,WAUKESHA,A4009T,[INST],7.2,DELTA,OA/FA/FA,65.0,230.0,12.0,,,,27000.0,36000.0,45000.0,,ETS.TXFR,2001-01-01,,M,11.52,9910,,N,WAUK,,240.0,235.0,230.0,225.0,220.0,,,,,
ETS.22.10056-41368658,41368658,[INSV],ETS.22.10056,"Contra Costa Sub, Concord Hq",TIER 1,,Bay Area,Diablo,Contra Costa,BK 3A,BK 3 A SINGLE PHASE TRANSFORMER,ETS.22.10056.TXFR,"CONTRA COSTA SUB, POWER TRANSFORMERS",TS1,BK03,2007-06-15,,230.0,115.0,WYE,WYE,60000.0,36000.0,1,EFACEC,,U,N,CONCORD,GM&C,N,,,N,0.0,0.0,41368658-dga_result,41368658-fq_result,41368658-pcb_result,41368658-moisture_result,41368658-furan_result,EFACEC,C0164A,[INST],13.200000000000001,WYE,ONAN/ONAF1/ONAF2,65.0,230.0,115.0,,,,36000.0,48000.0,60000.0,,ETS.TXFR,2007-06-15,,M,,3989,,N,EFC,,240000.0,235000.0,230000.0,225000.0,220000.0,,,,,
ETS.22.10056-41368659,41368659,[INSV],ETS.22.10056,"Contra Costa Sub, Concord Hq",TIER 1,,Bay Area,Diablo,Contra Costa,BK 3B,BK 3 B SINGLE PHASE TRANSFORMER,ETS.22.10056.TXFR,"CONTRA COSTA SUB, POWER TRANSFORMERS",TS1,BK03,2007-06-15,,230.0,115.0,WYE,WYE,60000.0,36000.0,1,EFACEC,,U,N,CONCORD,GM&C,N,,,N,0.0,0.0,41368659-dga_result,41368659-fq_result,41368659-pcb_result,41368659-moisture_result,41368659-furan_result,EFACEC,C0164B,[INST],13.200000000000001,WYE,ONAN/ONAF1/ONAF2,65.0,230.0,115.0,,,,36000.0,48000.0,60000.0,,ETS.TXFR,2007-06-15,,M,,3989,,N,EFC,,240000.0,235000.0,230000.0,225000.0,220000.0,,,,,
ETS.22.10056-41368660,41368660,[INSV],ETS.22.10056,"Contra Costa Sub, Concord Hq",TIER 1,,Bay Area,Diablo,Contra Costa,BK 3C,BK 3 C SINGLE PHASE TRANSFORMER,ETS.22.10056.TXFR,"CONTRA COSTA SUB, POWER TRANSFORMERS",TS1,BK03,2007-06-15,,230.0,115.0,WYE,WYE,60000.0,36000.0,1,EFACEC,,U,N,CONCORD,GM&C,N,,,N,0.0,0.0,41368660-dga_result,41368660-fq_result,41368660-pcb_result,41368660-moisture_result,41368660-furan_result,EFACEC,C0164C,[INST],13.200000000000001,WYE,ONAN/ONAF1/ONAF2,65.0,230.0,115.0,,,,36000.0,48000.0,60000.0,,ETS.TXFR,2007-06-15,,M,,3989,,N,EFC,,240000.0,235000.0,230000.0,225000.0,220000.0,,,,,
ETS.22.10056-41368661,41368661,"[IDLE, spar]",ETS.22.10056,"Contra Costa Sub, Concord Hq",TIER 1,,Bay Area,Diablo,Contra Costa,BK 3SP,BK 3 SP SINGLE PHASE TRANSFORMER - IDLE,ETS.22.10056.TXFR,"CONTRA COSTA SUB, POWER TRANSFORMERS",TS1,BK03,2007-06-15,,230.0,115.0,WYE,WYE,60000.0,36000.0,1,EFACEC,,U,N,CONCORD,GM&C,N,,,N,0.0,0.0,41368661-dga_result,41368661-fq_result,41368661-pcb_result,41368661-moisture_result,41368661-furan_result,EFACEC,C0164D,[INST],13.200000000000001,WYE,ONAN/ONAF1/ONAF2,65.0,230.0,115.0,,,,36000.0,48000.0,60000.0,,ETS.TXFR,2007-06-15,,M,,3989,,N,EFC,,240000.0,235000.0,230000.0,225000.0,220000.0,,,,,
ETS.17.10117-41369336,41369336,[INSV],ETS.17.10117,"Mesa Sub, Pismo Beach Hq",TIER 1,,South Bay & Central Coast,Los Padres,San Luis Obispo,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.17.10117.TXFR,"MESA SUB, POWER TRANSFORMERS",TS1,BK3,2007-03-01,,230.0,115.0,WYE,WYE,420000.0,252000.0,3,ELIN,,TAQ225R17F9K99,Y,PISMOBCH,GM&C,N,QLTRL,5109,Y,0.0,0.0,41369336-dga_result,41369336-fq_result,41369336-pcb_result,41369336-moisture_result,41369336-furan_result,ELIN,1718915,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,230.0,115.0,,,,252000.0,336000.0,420000.0,4124.0,ETS.TXFR,2005-01-01,,,5.53,20700,,N,ELN,,240.0,235.0,230.0,225.0,220.0,,,,,
ETS.14.12045-41370339,41370339,[INSV],ETS.14.12045,"Atwater Sub, Merced Hq",TIER 1,,Central Valley,Yosemite,Merced,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.14.12045.TXFR,"ATWATER SUB, POWER TRANSFORMERS",DS1,BK1,2006-08-01,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,,U,Y,MERCED,DCS,N,,,N,0.0,0.0,41370339-dga_result,41370339-fq_result,41370339-pcb_result,41370339-moisture_result,41370339-furan_result,WAUKESHA,A5754T,[INST],7.2,DELTA,,65.0,115.0,12.0,,,,27000.0,36000.0,45000.0,,ETS.TXFR,2006-05-01,,,10.65,5980,,N,WAUK,,120000.0,117500.0,115000.0,112500.0,110000.0,12470.0,12470.0,12470.0,12470.0,12470.0
NA-41370360,41370360,[REMV],,,,,,,,BK 3,BK 3 3 PH TRANSFORMER WITH LTC-REMOVED,,,,,2007-06-07,,60.0,21.0,DELTA,WYE,30000.0,18000.0,3,WAUKESHA,,,Y,,DCS,N,,,N,0.0,0.0,,,,,,WAUKESHA,A40861,"[AVLB, INAC]",,,OA/FA/FA,65.0,60.0,21.0,,,,18000.0,24000.0,30000.0,,ETS.TXFR,,,,8.28,6080,,N,WAUK,,63000.0,61500.0,60000.0,58500.0,57000.0,,,,,
ETS.04.12999-41370409,41370409,[INSV],ETS.04.12999,"Shingle Springs Sub, Del Mar Hq",TIER 3,Non-HFRA,North Valley & Sierra,Sierra,El Dorado,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.04.12999.TXFR,"SHINGLE SPRINGS SUB, POWER TRANSFORMERS",DS1,0015,2007-03-06,,115.0,21.0,WYE,WYE,45000.0,27000.0,3,ABB,2006,,Y,DELMAR,DCS,N,QLTRL,KPRD0000020014,Y,0.0,0.0,41370409-dga_result,41370409-fq_result,41370409-pcb_result,41370409-moisture_result,41370409-furan_result,Asea Brown Boveri,SLL968901,[INST],7.2,DELTA,OA/FA/FA,65.0,115.0,21.0,2006,,,27000.0,36000.0,45000.0,15750.0,ETS.TXFR,2006-11-01,,,8.26,7320,,N,ABB,,120000.0,117000.0,115000.0,112000.0,110000.0,,,,,
ETS.16.12572-41372421,41372421,[INSV],ETS.16.12572,"Las Pulgas Sub, San Carlos Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.16.12572.TXFR,"LAS PULGAS SUB, POWER TRANSFORMERS",DS1,BK1,2007-07-15,,60.0,4.0,WYE,WYE,7000.0,5250.0,3,ABB,,U,Y,SNCARLOS,DCS,Y,QLTRL,,Y,0.0,0.0,41372421-dga_result,41372421-fq_result,41372421-pcb_result,41372421-moisture_result,41372421-furan_result,Asea Brown Boveri,ILUSHL12655001,[INST],2.4,DELTA,ONAN/ONAF,65.0,60.0,4.0,,,,5250.0,7000.0,,2450.0,ETS.TXFR,2006-10-01,,,7.5,3558,NO,N,ABB,,63000.0,61500.0,60000.0,58500.0,57000.0,4160.0,4160.0,4160.0,4160.0,4160.0
ETS.13.12830-41372989,41372989,[INSV],ETS.13.12830,"Petaluma C Sub, Mcmaude Hq",TIER 1,,North Coast,Sonoma,Sonoma,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.13.12830.TXFR,"PETALUMA C SUB, POWER TRANSFORMERS",DS1,0044,2006-07-27,,60.0,12.0,WYE,WYE,30000.0,30000.0,3,WAUKESHA,2006,W025705,Y,MCMAUDE,DCS,N,QLTRL,XPR00000016609,Y,0.0,0.0,41372989-dga_result,41372989-fq_result,41372989-pcb_result,41372989-moisture_result,41372989-furan_result,WAUKESHA,15705T,[INST],7.2,,OA/FA,65.0,60.0,12.0,2006,,,18000.0,24000.0,30000.0,,ETS.TXFR,2006-02-01,,,8.03,4980,,N,WAUK,,63000.0,61500.0,59900.0,58600.0,56900.0,12470.0,12470.0,12470.0,12470.0,12470.0
ETS.14.12682-41373021,41373021,[INSV],ETS.14.12682,"Mendota Sub, Merced Hq",TIER 1,,Central Valley,Yosemite,Fresno,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.14.12682.TXFR,"MENDOTA SUB, POWER TRANSFORMERS",DS1,,2006-03-26,,115.0,12.0,WYE,WYE,30000.0,18000.0,3,WAUKESHA ELECTRIC SYSTEM,,U,Y,MERCED,DCS,N,QLTRL,,Y,0.0,0.0,41373021-dga_result,41373021-fq_result,41373021-pcb_result,41373021-moisture_result,41373021-furan_result,WAUKESHA ELECTRIC SYSTEM,A5277T,[INST],7.2,DELTA,ONAN/ONAF/ONAF,65.0,115.0,12.0,,,,18000.0,24000.0,30000.0,,ETS.TXFR,2004-12-01,,,8.31,5695,,N,WAUK,,120000.0,117500.0,115000.0,112500.0,110000.0,12470.0,,,,
ETS.16.12572-41373389,41373389,[INSV],ETS.16.12572,"Las Pulgas Sub, San Carlos Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.16.12572.TXFR,"LAS PULGAS SUB, POWER TRANSFORMERS",DS1,BK2,2007-07-15,,60.0,4.0,WYE,WYE,7000.0,5250.0,3,WAUKESHA ELECTRIC SYSTEM,,U,Y,SNCARLOS,GM&C,Y,QLTRL,,Y,0.0,0.0,41373389-dga_result,41373389-fq_result,41373389-pcb_result,41373389-moisture_result,41373389-furan_result,WAUKESHA ELECTRIC SYSTEM,A5871T,[INST],2.4,DELTA,ONAN/ONAF,65.0,60.0,4.0,,,,5250.0,7000.0,,2450.0,ETS.TXFR,2006-10-01,,,7.87,2705,,N,WAUK,,63000.0,61500.0,60000.0,58500.0,57000.0,4160.0,4160.0,4160.0,4160.0,4160.0
ETS.19.12835-41374118,41374118,[INSV],ETS.19.12835,"Pike City Sub, Table Mountain Hq",TIER 3,HFRA Addition,North Valley & Sierra,Sierra,Sierra,BK 1A,BK 1 A SINGLE PHASE TRANSFORMER,ETS.19.12835.TXFR,"PIKE CITY SUB, POWER TRANSFORMERS",DS1,,2005-08-03,,60.0,12.0,WYE,WYE,2000.0,2000.0,1,ABB,,1LUS,N,TABLEMTN,DCS,Y,QLTRL,208,Y,0.0,0.0,41374118-dga_result,41374118-fq_result,41374118-pcb_result,41374118-moisture_result,41374118-furan_result,Asea Brown Boveri,UC15945007,[INST],2.4,DELTA,OA,65.0,60.0,12.0,,,,2000.0,,,700.0,ETS.TXFR,2005-01-01,,,6.58,1530,,N,ABB,,36370.0,35510.0,34643.0,33780.0,32910.0,,,,,
